doc_id,archivo,num_palabras,num_oraciones,diversidad_lexica,topico_principal,top_tfidf_features,flesch_reading_ease
caso_clinico_radiologia950,caso_clinico_radiologia950.txt,122,3,0.7295081967213115,0,"contraste, quiste, nódulo, nodular, tejido",14.387841530054658
cc_onco142,cc_onco142.txt,766,33,0.5169712793733682,0,"negativo, renal, paciente, tratamiento, inicia",16.14013109033155
S1698-69462006000100014-1,S1698-69462006000100014-1.txt,409,12,0.5427872860635696,0,"pieza, recidiva, quimioterapia, tras, nivel",15.836990784276878
S0365-66912011001000004-1,S0365-66912011001000004-1.txt,365,20,0.4931506849315068,3,"ojo, ojo izquierdo, ojo derecho, temporal, izquierdo",36.556323163138245
S1130-05582015000100006-1,S1130-05582015000100006-1.txt,381,20,0.5380577427821522,3,"óseo, mandibular, cirugía, facial, evaluación",29.17956496062996
caso_clinico_radiologia258,caso_clinico_radiologia258.txt,131,8,0.7099236641221374,2,"tc, además, próstata, colección, primaria",21.869007633587785
S0716-10182013000300010-2,S0716-10182013000300010-2.txt,326,15,0.5705521472392638,1,"kg día, días, mg kg, vancomicina, kg",31.37863254762675
S0210-56912008000400007-5,S0210-56912008000400007-5.txt,113,8,0.6902654867256637,2,"aorta, torácica, izquierda, arteria, mostraba",37.52290376106197
S0716-10182016000500016-1,S0716-10182016000500016-1.txt,630,31,0.580952380952381,1,"requirió, pulmonar, días, 200, dificultad",20.03621848739496
S1130-01082014000700009-1,S1130-01082014000700009-1.txt,688,39,0.5784883720930233,4,"hepático, horas, mg, días después, hepática",29.863368835871796
S1130-01082008000100009-1,S1130-01082008000100009-1.txt,125,5,0.688,0,"digestiva, dicho, hemorragia, signos, con signos",18.351200000000034
S1130-63432013000500016-1,S1130-63432013000500016-1.txt,336,13,0.6517857142857143,4,"objetivó, sensación, dada alta, cefalea, tarde",18.14570895522391
caso_clinico_radiologia213,caso_clinico_radiologia213.txt,223,4,0.6547085201793722,2,"ósea, hematuria, posibilidad, hace, hallazgos",-0.046556053811656284
S1130-01082009000400014-1,S1130-01082009000400014-1.txt,121,5,0.743801652892562,4,"presentó, gástrico, fístula, anastomosis, cuadro clínico",9.576132231404983
S2254-28842013000300010-1,S2254-28842013000300010-1.txt,857,36,0.5530921820303384,4,"calcio, 2011, terapia, cuidados, niveles",18.78000000000003
S0212-71992005000600007-1,S0212-71992005000600007-1.txt,309,14,0.6343042071197411,1,"derecha, nasal, kg día, derecha con, atención",20.70822815533981
S1130-01082014000400014-1,S1130-01082014000400014-1.txt,317,20,0.6656151419558359,2,"hb, campo, hipocondrio, diagnosticada, anemia",25.72903743315507
S0365-66912004000700007-5,S0365-66912004000700007-5.txt,75,3,0.72,3,"od, oi, av, ambos ojos, kg día",44.97200000000001
S1130-05582017000100031-1,S1130-05582017000100031-1.txt,163,4,0.6196319018404908,3,"colocación, óseo, tensión, realizar, realiza",11.325283742331294
caso_clinico_radiologia422,caso_clinico_radiologia422.txt,129,5,0.7286821705426356,3,"tc, marcha, solución, cráneo, seno",10.136372093023283
S0004-06142008000100011-1,S0004-06142008000100011-1.txt,668,31,0.5434131736526946,2,"herida, dolor, informa, absceso, zona",16.680061641423066
cc_onco21,cc_onco21.txt,478,17,0.600418410041841,0,"nasal, fosa, maxilar, derecha, lesión",14.703972922502373
S1130-01082010000500011-1,S1130-01082010000500011-1.txt,425,22,0.5623529411764706,2,"trasplante, postoperatorio, post, intestinal, leucocitosis",18.624221925133725
S0365-66912012001000005-1,S0365-66912012001000005-1.txt,291,11,0.5429553264604811,3,"ojo, agudeza visual, agudeza, visual, ciclos",16.016626054358028
S1137-66272006000500011-1,S1137-66272006000500011-1.txt,337,17,0.6023738872403561,0,"región, cervical, tejido, mg dl, anterior",29.815007854773967
caso_clinico_radiologia159,caso_clinico_radiologia159.txt,129,5,0.7209302325581395,3,"ojo, contraste, sin, izquierda, presenta",21.941023255814002
S0716-10182011000500011-1,S0716-10182011000500011-1.txt,730,31,0.5575342465753425,1,"cervical, recuento, cultivos, no, condiciones",23.611736263736276
S1130-01082014000800010-3,S1130-01082014000800010-3.txt,117,7,0.7094017094017094,4,"masa, 2012, tabla, viral, cuadro clínico",45.25461538461539
S0212-71992006000600010-1,S0212-71992006000600010-1.txt,545,32,0.5889908256880734,1,"líquido, presentaba, salida, periférica, cavidad",24.168687611408217
S0212-71992007000600007-1,S0212-71992007000600007-1.txt,187,12,0.7058823529411765,1,"factor, cultivos, orina, evidenció, negativos",29.508825757575778
S1139-76322017000100011-1,S1139-76322017000100011-1.txt,224,11,0.7678571428571429,4,"dl, rango, mg dl, ui, meq",26.78555194805199
S0004-06142008000200037-1,S0004-06142008000200037-1.txt,1230,53,0.4845528455284553,3,"fiebre, no, peso, dolor, vez",32.815825035561915
S0034-98872014001100018-1,S0034-98872014001100018-1.txt,321,10,0.6043613707165109,1,"vn, color, orina, mal, 000",30.493803019410507
caso_clinico_radiologia299,caso_clinico_radiologia299.txt,91,6,0.7582417582417582,2,"seno, trombosis, hemorragia, testicular, tc",28.74852564102565
S1139-76322017000200017-1,S1139-76322017000200017-1.txt,229,13,0.6157205240174672,4,"salud, analítica, centro, niño, tratado",32.31608330534095
S1130-01082008000200014-1,S1130-01082008000200014-1.txt,469,20,0.5906183368869936,0,"malignidad, discreta, hepático, sin alteraciones, lóbulo",23.877082421590103
S0365-66912006001200008-1,S0365-66912006001200008-1.txt,534,29,0.5711610486891385,3,"niño, madre, igg, od, oi",36.68882022471914
S1130-63432013000500017-1,S1130-63432013000500017-1.txt,294,10,0.5986394557823129,4,"tolerancia, 2011, respuesta, tratamiento con, día",12.973591836734727
S0365-66912004000600009-2,S0365-66912004000600009-2.txt,137,7,0.6715328467153284,3,"edema, zona, ojo derecho, salida, luz",38.14810218978104
caso_clinico_radiologia576,caso_clinico_radiologia576.txt,94,5,0.7446808510638298,2,"inguinal, abdominal, región, derecha, recto",27.553000000000026
S0212-16112008000100012-1,S0212-16112008000100012-1.txt,273,14,0.6007326007326007,3,"reconstrucción, gástrica, laparotomía, realiza, paciente",23.73041208791213
S0210-48062005000300017-1,S0210-48062005000300017-1.txt,146,6,0.7054794520547946,3,"embarazo, contenido, interior, realiza, vejiga",17.04445205479456
S1130-01082010000400011-1,S1130-01082010000400011-1.txt,216,7,0.6574074074074074,0,"biopsias, inflamatorio, lesión, evidencia, diámetro",15.323333333333352
S0210-56912007000500008-1,S0210-56912007000500008-1.txt,607,28,0.5700164744645799,4,"mmhg, 70, no, insuficiencia, ventrículo",23.31856060606063
S1137-66272012000300023-1,S1137-66272012000300023-1.txt,377,13,0.5570291777188329,2,"sangrado, colonoscopia, decidió, hemorragia, realizar",16.054111405835556
S1130-63432013000300012-1,S1130-63432013000300012-1.txt,367,11,0.5803814713896458,4,"sangrado, existencia, tras, pulmonar, severa",13.22213524894724
S0365-66912009000400008-1,S0365-66912009000400008-1.txt,316,14,0.5791139240506329,3,"temporal, oi, nasal, superior, av",24.095253164556965
cc_onco1210,cc_onco1210.txt,323,17,0.6439628482972136,0,"2013, ósea, tumor, dosis, vesical",19.523617372182542
S0376-78922010000100012-1,S0376-78922010000100012-1.txt,123,3,0.7235772357723578,3,"colgajo, esquema, defecto, tejido, injerto",-12.921463414634104
S1699-695X2014000200011-1,S1699-695X2014000200011-1.txt,448,23,0.5848214285714286,4,"rx, intervención, paciente, aunque, tras",29.2658428571429
caso_clinico_radiologia674,caso_clinico_radiologia674.txt,132,6,0.7424242424242424,2,"colocación, realizada, líquido, abdomen, así",17.12412790697678
S1135-76062013000200008-1,S1135-76062013000200008-1.txt,607,22,0.5107084019769358,3,"hemorragia, sangre, derecha, externa, gran",23.338733984136667
S0211-69952016000300015-1,S0211-69952016000300015-1.txt,544,23,0.5459558823529411,4,"renal, proteinuria, función, cardiaca, función renal",32.10506221719456
S1130-01082013001000015-1,S1130-01082013001000015-1.txt,167,6,0.7065868263473054,0,"enfermedad, mm, pérdida, año, años",22.048837325349325
S1137-66272011000100013-2,S1137-66272011000100013-2.txt,231,12,0.6363636363636364,0,"previos, meses, interior, estudios, bilateral",28.75507492507495
S2254-28842015000100009-1,S2254-28842015000100009-1.txt,570,36,0.512280701754386,2,"fístula, vena, hemodiálisis, trasplante, imagen",25.8471428571429
S1698-69462006000300003-1,S1698-69462006000300003-1.txt,308,18,0.6461038961038961,4,"26, 36, 21, 46, desarrollo",40.95793916609708
caso_clinico_radiologia641,caso_clinico_radiologia641.txt,79,5,0.7088607594936709,2,"prótesis, disección, 67, respecto, observan",38.73217721518989
S0120-41572007000500002-5,S0120-41572007000500002-5.txt,101,7,0.7722772277227723,1,"leve, ventricular, ecocardiograma, hombre, derrame",29.846367574257442
caso_clinico_radiologia598,caso_clinico_radiologia598.txt,79,3,0.7215189873417721,2,"fase, pélvica, hepática, arterial, iliaca",5.552236286919879
S0365-66912004000700007-4,S0365-66912004000700007-4.txt,124,6,0.7016129032258065,3,"od, oi, av, insuficiencia renal, hombre",33.03252688172046
S0004-06142009000300011-1,S0004-06142009000300011-1.txt,173,7,0.5664739884393064,2,"interior, vejiga, procede, cm, urinaria",15.973121387283243
S1137-66272014000300017-1,S1137-66272014000300017-1.txt,241,12,0.6597510373443983,4,"cutáneo, cervical, horas evolución, tratamiento, horas",24.396315122176162
S0212-16112013000400053-2,S0212-16112013000400053-2.txt,164,6,0.6585365853658537,3,"sonda, hematoma, través, mediante, gástrico",19.177032520325213
S0034-98872007000800013-1,S0034-98872007000800013-1.txt,469,17,0.6183368869936035,1,"entonces, hematoma, mg dl, mg, dl",22.50163505779375
S1130-01082006000700010-1,S1130-01082006000700010-1.txt,828,34,0.533816425120773,4,"trombosis, proteína, vena, causa, ui",23.61604278074867
cc_onco1099,cc_onco1099.txt,496,26,0.6350806451612904,0,"carcinoma, m2, mg m2, ciclo, activo",20.438475609756125
caso_clinico_radiologia341,caso_clinico_radiologia341.txt,134,7,0.6865671641791045,2,"hematoma, solución, fractura, tercio, distal",36.5139552238806
S0034-98872014000500015-3,S0034-98872014000500015-3.txt,168,9,0.6428571428571429,4,"meq, miembros inferiores, miembros, 26, inferiores",37.82404761904766
caso_clinico_radiologia504,caso_clinico_radiologia504.txt,172,8,0.686046511627907,2,"embarazo, derecho, objetiva, aproximadamente, derecha",18.76366279069771
caso_clinico_radiologia243,caso_clinico_radiologia243.txt,144,9,0.6805555555555556,2,"crisis, tc, múltiples, posterior, lesiones",24.33250000000001
S0376-78922016000400007-1,S0376-78922016000400007-1.txt,507,17,0.49506903353057197,3,"superficie, terapia, defecto, ambas, parcial",14.872993386703797
S1130-05582007000500005-1,S1130-05582007000500005-1.txt,356,23,0.5926966292134831,3,"bajo anestesia, reconstrucción, anestesia, cervical, bajo",20.4987225207621
cc_onco1148,cc_onco1148.txt,1124,45,0.46886120996441283,0,"informa, 2013, nivel, tratamiento, masa",24.110505487196548
caso_clinico_radiologia404,caso_clinico_radiologia404.txt,66,6,0.8181818181818182,2,"abdominal, dolor abdominal, realiza, perforación, activo",11.41881818181821
S1130-01082013000700016-1,S1130-01082013000700016-1.txt,241,12,0.6307053941908713,2,"pared, cuerpo, abdominal, páncreas, gástrico",25.188744121715104
S1131-57682001000800008-1,S1131-57682001000800008-1.txt,1450,59,0.5151724137931034,4,"mg, dl, mg dl, mg día, alteración",29.221829870572208
S0034-98872014000600015-5,S0034-98872014000600015-5.txt,116,12,0.7672413793103449,1,"retroperitoneal, mg día, tejido, dolor, células",38.03367816091955
S1130-05582004000400004-1,S1130-05582004000400004-1.txt,365,16,0.5589041095890411,3,"mm, mandibular, intervención, oral, bajo anestesia",24.23826103500764
cc_onco1287,cc_onco1287.txt,377,27,0.6684350132625995,4,"cerebral, tumoral, infección, mg, progresión",22.633333333333354
S1130-01082008000800011-1,S1130-01082008000800011-1.txt,341,14,0.6217008797653959,0,"afectación, linfoma, perforación, doble, estudio anatomopatológico",29.28669354838712
caso_clinico_radiologia597,caso_clinico_radiologia597.txt,60,4,0.85,3,"centro, cráneo, temporal, evaluación, hepatitis",30.870000000000033
S0034-98872011000200014-1,S0034-98872011000200014-1.txt,315,20,0.6444444444444445,1,"demostró, lesiones, no, pulmonar, alteraciones",20.84303571428572
S0325-00752008000600011-1,S0325-00752008000600011-1.txt,244,13,0.6557377049180327,1,"solución, lesión, periférica, realizó, días",25.839262295081994
S0034-98872012000300013-1,S0034-98872012000300013-1.txt,176,7,0.6875,1,"nueva, hospitalización, disnea, mostró, sesiones",20.286590909090933
S1130-01082010000500015-1,S1130-01082010000500015-1.txt,427,21,0.585480093676815,2,"biliar, ictericia, prótesis, general, vía",21.811197183098614
S0716-10182009000500010-1,S0716-10182009000500010-1.txt,335,14,0.5880597014925373,1,"piel, tronco, enfermedad, lesiones, cutáneas",29.509888059701524
S1887-85712011000500006-1,S1887-85712011000500006-1.txt,650,21,0.5907692307692308,4,"doble, procedimiento, sangrado, arteria, presión",10.639902097902109
S0120-41572009000100005-2,S0120-41572009000100005-2.txt,133,6,0.7293233082706767,1,"casos, oxígeno, columna, déficit, reconstrucción",32.98007518796993
caso_clinico_radiologia215,caso_clinico_radiologia215.txt,81,7,0.7901234567901234,2,"trombosis, venosa, densidad, cerebral, dos días",30.067777777777792
S1139-76322012000300008-1,S1139-76322012000300008-1.txt,191,16,0.643979057591623,3,"adecuada, cierre, craneal, 75, probable",32.79307017543863
S0370-41062014000300012-4,S0370-41062014000300012-4.txt,121,5,0.7355371900826446,0,"carcinoma, post, cirugía, nódulo, masculino",25.65712396694218
S1130-05582015000300007-1,S1130-05582015000300007-1.txt,351,19,0.5783475783475783,0,"frontal, tumoración, observa, nivel, región",23.354376413813924
caso_clinico_radiologia23,caso_clinico_radiologia23.txt,151,11,0.7350993377483444,2,"aorta, disección, cardíaca, fase, arterial",39.38923540036126
S0465-546X2011000300007-1,S0465-546X2011000300007-1.txt,244,12,0.6557377049180327,4,"riesgo, asintomático, médico, no, después",27.39830601092899
cc_onco1305,cc_onco1305.txt,411,27,0.6788321167883211,0,"recto, lesión, respuesta, columna, ciclo",34.6337804878049
caso_clinico_radiologia137,caso_clinico_radiologia137.txt,101,3,0.7623762376237624,2,"derecha, colección, absceso, con presencia, derecha con",18.540561056105645
S0210-48062010000100019-4,S0210-48062010000100019-4.txt,154,5,0.7532467532467533,4,"vesical, hematuria, insuficiencia renal, renal, previamente",-6.262064935064927
S0004-06142008000400014-1,S0004-06142008000400014-1.txt,347,11,0.5389048991354467,0,"testicular, lesión, aspecto, estudio, diámetro",13.661896777574015
S1130-01082009000800017-2,S1130-01082009000800017-2.txt,154,8,0.7077922077922078,0,"cm, 10, íleon, abdominal, rectal",33.4780681818182
S0211-69952012000200030-1,S0211-69952012000200030-1.txt,365,15,0.6246575342465753,2,"renal, arteria, creatinina, izquierda, urea",3.7076300366300643
caso_clinico_radiologia540,caso_clinico_radiologia540.txt,80,6,0.8,2,"completar, importante, iliaca, columna, inflamación",22.129061181434594
S0370-41062017000100013-1,S0370-41062017000100013-1.txt,149,4,0.7046979865771812,1,"perfil, ui, disminución, año, examen",16.085405405405425
S0210-56912007000100005-1,S0210-56912007000100005-1.txt,2201,75,0.39300318037255794,4,"embarazo, casos, durante, tratamiento, no",13.572935338653565
S0120-41572015000100003-1,S0120-41572015000100003-1.txt,929,27,0.49730893433799783,1,"vancomicina, horas, cada, administración, tratamiento antibiótico",9.528200485954756
caso_clinico_radiologia251,caso_clinico_radiologia251.txt,149,10,0.7248322147651006,2,"edema, prótesis, doble, distensión, rx",35.57056040268458
S1130-01082009000700015-1,S1130-01082009000700015-1.txt,224,12,0.6428571428571429,0,"nódulo, iliaca, fosa, alta, derecha",19.06601190476195
S0365-66912007000900014-1,S0365-66912007000900014-1.txt,346,15,0.5664739884393064,3,"oi, agudeza visual, agudeza, visual, ojo",25.714240847784225
S0716-10182011000600012-1,S0716-10182011000600012-1.txt,817,31,0.543451652386781,1,"deposiciones, vn, región, segmento, frecuencia",26.04426321640318
S0716-10182012000400019-1,S0716-10182012000400019-1.txt,788,38,0.550761421319797,1,"lcr, crisis, mg kg, kg, tabla",36.85320512820513
caso_clinico_radiologia814,caso_clinico_radiologia814.txt,114,2,0.6929824561403509,2,"pulmonares, densidad, material, tórax, alta",15.386447368421074
S1130-01082010000100010-1,S1130-01082010000100010-1.txt,215,9,0.586046511627907,3,"injerto, vía, nuevamente, cervical, previa",22.438010335917312
S0034-98872016000400014-1,S0034-98872016000400014-1.txt,460,25,0.5934782608695652,1,"proteinuria, ascitis, componente, renal, mostró",21.16595652173916
S1130-63432014000100011-1,S1130-63432014000100011-1.txt,543,21,0.5303867403314917,4,"mg, semana, 2013, 2012, veces",29.17447836296546
caso_clinico_radiologia905,caso_clinico_radiologia905.txt,76,6,0.7631578947368421,3,"pie, fractura, borde, derecho, largo",45.92833333333337
S1130-05582008000400007-4,S1130-05582008000400007-4.txt,53,2,0.8301886792452831,3,"tres, aumento volumen, exéresis, niña, pequeño",24.492012578616368
